1,17520.0,Note_on_c,9,37,0
1,18960.0,Note_on_c,9,37,35
1,19200.0,Note_on_c,9,37,0
1,19200.0,Note_on_c,9,37,35
1,19440.0,Note_on_c,9,37,0
1,21120.0,Note_on_c,9,37,35
1,21360.0,Note_on_c,9,37,0
1,23040.0,Note_on_c,9,37,35
1,23280.0,Note_on_c,9,37,0
1,24960.0,Note_on_c,9,37,35
1,25200.0,Note_on_c,9,37,0
1,26880.0,Note_on_c,9,37,35
1,27120.0,Note_on_c,9,37,0
1,28800.0,Note_on_c,9,37,35
1,29040.0,Note_on_c,9,37,0
1,30720.0,Note_on_c,9,37,35
1,30960.0,Note_on_c,9,37,0
1,34560.0,Note_on_c,9,37,35
1,34800.0,Note_on_c,9,37,0
1,35520.0,Note_on_c,9,37,35
1,35760.0,Note_on_c,9,37,0
1,36480.0,Note_on_c,9,37,35
1,36720.0,Note_on_c,9,37,0
1,37440.0,Note_on_c,9,37,35
1,37680.0,Note_on_c,9,37,0
1,38400.0,Note_on_c,9,37,35
1,38640.0,Note_on_c,9,37,0
1,39360.0,Note_on_c,9,37,35
1,39600.0,Note_on_c,9,37,0
1,40320.0,Note_on_c,9,37,35
1,40560.0,Note_on_c,9,37,0
1,41280.0,Note_on_c,9,37,35
1,41520.0,Note_on_c,9,37,0
1,42240.0,Note_on_c,9,37,35
1,42480.0,Note_on_c,9,37,0
1,43200.0,Note_on_c,9,37,35
1,43440.0,Note_on_c,9,37,0
1,44160.0,Note_on_c,9,37,35
1,44400.0,Note_on_c,9,37,0
1,45120.0,Note_on_c,9,37,35
1,45360.0,Note_on_c,9,37,0
1,46080.0,Note_on_c,9,37,35
1,46320.0,Note_on_c,9,37,0
1,47040.0,Note_on_c,9,37,35
1,47280.0,Note_on_c,9,37,0
1,48000.0,Note_on_c,9,37,35
1,48240.0,Note_on_c,9,37,0
1,48960.0,Note_on_c,9,37,35
1,49200.0,Note_on_c,9,37,0
1,49920.0,Note_on_c,9,37,35
1,50160.0,Note_on_c,9,37,0
1,51840.0,Note_on_c,9,37,35
1,52080.0,Note_on_c,9,37,0
1,53520.0,Note_on_c,9,37,35
1,53760.0,Note_on_c,9,37,0
1,53760.0,Note_on_c,9,37,35
1,54000.0,Note_on_c,9,37,0
1,55680.0,Note_on_c,9,37,35
1,55920.0,Note_on_c,9,37,0
1,57600.0,Note_on_c,9,37,35
1,57840.0,Note_on_c,9,37,0
1,59520.0,Note_on_c,9,37,35
1,59760.0,Note_on_c,9,37,0
1,61440.0,Note_on_c,9,37,35
1,61680.0,Note_on_c,9,37,0
1,63360.0,Note_on_c,9,37,35
1,63600.0,Note_on_c,9,37,0
1,65280.0,Note_on_c,9,37,35
1,65520.0,Note_on_c,9,37,0
1,69120.0,Note_on_c,9,37,35
1,69360.0,Note_on_c,9,37,0
1,70080.0,Note_on_c,9,37,35
1,70320.0,Note_on_c,9,37,0
1,71040.0,Note_on_c,9,37,35
1,71280.0,Note_on_c,9,37,0
1,72000.0,Note_on_c,9,37,35
1,72240.0,Note_on_c,9,37,0
1,72960.0,Note_on_c,9,37,35
1,73200.0,Note_on_c,9,37,0
1,73920.0,Note_on_c,9,37,35
1,74160.0,Note_on_c,9,37,0
1,74880.0,Note_on_c,9,37,35
1,75120.0,Note_on_c,9,37,0
1,75840.0,Note_on_c,9,37,35
1,76080.0,Note_on_c,9,37,0
1,76800.0,Note_on_c,9,37,35
1,77040.0,Note_on_c,9,37,0
1,77760.0,Note_on_c,9,37,35
1,78000.0,Note_on_c,9,37,0
1,78720.0,Note_on_c,9,37,35
1,78960.0,Note_on_c,9,37,0
1,79680.0,Note_on_c,9,37,35
1,79920.0,Note_on_c,9,37,0
1,80640.0,Note_on_c,9,37,35
1,80880.0,Note_on_c,9,37,0
1,81600.0,Note_on_c,9,37,35
1,81840.0,Note_on_c,9,37,0
1,82560.0,Note_on_c,9,37,35
1,82800.0,Note_on_c,9,37,0
1,83520.0,Note_on_c,9,37,35
1,83760.0,Note_on_c,9,37,0
1,84480.0,Note_on_c,9,37,35
1,84720.0,Note_on_c,9,37,0
1,88320.0,Note_on_c,9,37,35
1,88560.0,Note_on_c,9,37,0
1,89280.0,Note_on_c,9,37,35
1,89520.0,Note_on_c,9,37,0
1,90240.0,Note_on_c,9,37,35
1,90480.0,Note_on_c,9,37,0
1,91200.0,Note_on_c,9,37,35
1,91440.0,Note_on_c,9,37,0
1,92160.0,Note_on_c,9,37,35
1,92400.0,Note_on_c,9,37,0
1,93120.0,Note_on_c,9,37,35
1,93360.0,Note_on_c,9,37,0
1,94080.0,Note_on_c,9,37,35
1,94320.0,Note_on_c,9,37,0
1,95040.0,Note_on_c,9,37,35
1,95280.0,Note_on_c,9,37,0
1,96000.0,Note_on_c,9,37,35
1,96240.0,Note_on_c,9,37,0
1,96960.0,Note_on_c,9,37,35
1,97200.0,Note_on_c,9,37,0
1,97920.0,Note_on_c,9,37,35
1,98160.0,Note_on_c,9,37,0
1,98880.0,Note_on_c,9,37,35
1,99120.0,Note_on_c,9,37,0
1,99840.0,Note_on_c,9,37,35
1,100080.0,Note_on_c,9,37,0
1,100800.0,Note_on_c,9,37,35
1,101040.0,Note_on_c,9,37,0
1,101760.0,Note_on_c,9,37,35
1,102000.0,Note_on_c,9,37,0
1,102720.0,Note_on_c,9,37,35
1,102960.0,Note_on_c,9,37,0
1,103680.0,Note_on_c,9,37,35
1,103920.0,Note_on_c,9,37,0
1,104640.0,Note_on_c,9,37,35
1,104880.0,Note_on_c,9,37,0
1,105600.0,Note_on_c,9,37,35
1,105840.0,Note_on_c,9,37,0
1,106560.0,Note_on_c,9,37,35
1,106800.0,Note_on_c,9,37,0
1,107520.0,Note_on_c,9,37,35
1,107760.0,Note_on_c,9,37,0
1,108480.0,Note_on_c,9,37,35
1,108720.0,Note_on_c,9,37,0
1,109440.0,Note_on_c,9,37,35
1,109680.0,Note_on_c,9,37,0
1,110400.0,Note_on_c,9,37,35
1,110640.0,Note_on_c,9,37,0
1,111360.0,Note_on_c,9,37,35
1,111600.0,Note_on_c,9,37,0
1,112320.0,Note_on_c,9,37,35
1,112560.0,Note_on_c,9,37,0
1,113280.0,Note_on_c,9,37,35
1,113520.0,Note_on_c,9,37,0
1,114240.0,Note_on_c,9,37,35
1,114480.0,Note_on_c,9,37,0
1,115200.0,Note_on_c,9,37,35
1,115440.0,Note_on_c,9,37,0
1,116160.0,Note_on_c,9,37,35
1,116400.0,Note_on_c,9,37,0
1,117120.0,Note_on_c,9,37,35
1,117360.0,Note_on_c,9,37,0
1,117600.0,Note_on_c,9,37,35
1,117840.0,Note_on_c,9,37,0
1,118080.0,Note_on_c,9,37,35
1,118320.0,Note_on_c,9,37,0
1,118560.0,Note_on_c,9,37,35
1,118800.0,Note_on_c,9,37,0
1,119040.0,Note_on_c,9,37,35
1,119280.0,Note_on_c,9,37,0
1,120000.0,Note_on_c,9,37,35
1,120240.0,Note_on_c,9,37,0
1,120960.0,Note_on_c,9,37,35
1,121200.0,Note_on_c,9,37,0
1,121920.0,Note_on_c,9,37,35
1,122160.0,Note_on_c,9,37,0
1,122880.0,Note_on_c,9,37,35
1,123120.0,Note_on_c,9,37,0
1,123840.0,Note_on_c,9,37,35
1,124080.0,Note_on_c,9,37,0
1,124800.0,Note_on_c,9,37,35
1,125040.0,Note_on_c,9,37,0
1,125760.0,Note_on_c,9,37,35
1,126000.0,Note_on_c,9,37,0
1,126720.0,Note_on_c,9,37,35
1,126960.0,Note_on_c,9,37,0
1,127680.0,Note_on_c,9,37,35
1,127920.0,Note_on_c,9,37,0
1,128640.0,Note_on_c,9,37,35
1,128880.0,Note_on_c,9,37,0
1,129600.0,Note_on_c,9,37,35
1,129840.0,Note_on_c,9,37,0
1,130560.0,Note_on_c,9,37,35
1,130800.0,Note_on_c,9,37,0
1,131520.0,Note_on_c,9,37,35
1,131760.0,Note_on_c,9,37,0
1,132480.0,Note_on_c,9,37,35
1,132720.0,Note_on_c,9,37,0
1,134160.0,Note_on_c,9,37,35
1,134400.0,Note_on_c,9,37,0
1,134400.0,Note_on_c,9,37,35
1,134640.0,Note_on_c,9,37,0
1,136320.0,Note_on_c,9,37,35
1,136560.0,Note_on_c,9,37,0
1,138240.0,Note_on_c,9,37,35
1,138480.0,Note_on_c,9,37,0
1,140160.0,Note_on_c,9,37,35
1,140400.0,Note_on_c,9,37,0
1,142080.0,Note_on_c,9,37,35
1,142320.0,Note_on_c,9,37,0
1,144000.0,Note_on_c,9,37,35
1,144240.0,Note_on_c,9,37,0
1,145920.0,Note_on_c,9,37,35
1,146160.0,Note_on_c,9,37,0
1,149760.0,Note_on_c,9,37,35
1,150000.0,Note_on_c,9,37,0
1,150720.0,Note_on_c,9,37,35
1,150960.0,Note_on_c,9,37,0
1,151680.0,Note_on_c,9,37,35
1,151920.0,Note_on_c,9,37,0
1,152640.0,Note_on_c,9,37,35
1,152880.0,Note_on_c,9,37,0
1,153600.0,Note_on_c,9,37,35
1,153840.0,Note_on_c,9,37,0
1,154560.0,Note_on_c,9,37,35
1,154800.0,Note_on_c,9,37,0
1,155520.0,Note_on_c,9,37,35
1,155760.0,Note_on_c,9,37,0
1,156480.0,Note_on_c,9,37,35
1,156720.0,Note_on_c,9,37,0
1,157440.0,Note_on_c,9,37,35
1,157680.0,Note_on_c,9,37,0
1,158400.0,Note_on_c,9,37,35
1,158640.0,Note_on_c,9,37,0
1,159360.0,Note_on_c,9,37,35
1,159600.0,Note_on_c,9,37,0
1,160320.0,Note_on_c,9,37,35
1,160560.0,Note_on_c,9,37,0
1,161280.0,Note_on_c,9,37,35
1,161520.0,Note_on_c,9,37,0
1,162240.0,Note_on_c,9,37,35
1,162480.0,Note_on_c,9,37,0
1,163200.0,Note_on_c,9,37,35
1,163440.0,Note_on_c,9,37,0
1,164160.0,Note_on_c,9,37,35
1,164400.0,Note_on_c,9,37,0
1,165120.0,Note_on_c,9,37,35
1,165360.0,Note_on_c,9,37,0
1,167040.0,Note_on_c,9,37,35
1,167280.0,Note_on_c,9,37,0
1,168960.0,Note_on_c,9,37,35
1,169200.0,Note_on_c,9,37,0
1,169440.0,Note_on_c,9,37,35
1,169680.0,Note_on_c,9,37,0
1,169920.0,Note_on_c,9,37,35
1,170160.0,Note_on_c,9,37,0
1,170400.0,Note_on_c,9,37,35
1,170640.0,Note_on_c,9,37,0
1,170640.0,Note_on_c,9,37,35
1,170880.0,Note_on_c,9,37,0
1,170880.0,Note_on_c,9,37,35
1,171120.0,Note_on_c,9,37,0
1,171360.0,Note_on_c,9,37,35
1,171600.0,Note_on_c,9,37,0
1,171840.0,Note_on_c,9,37,35
1,172080.0,Note_on_c,9,37,0
1,172320.0,Note_on_c,9,37,35
1,172560.0,Note_on_c,9,37,0
1,172560.0,Note_on_c,9,37,35
1,172800.0,Note_on_c,9,37,0
1,172800.0,Note_on_c,9,37,35
1,173040.0,Note_on_c,9,37,0
1,173280.0,Note_on_c,9,37,35
1,173520.0,Note_on_c,9,37,0
1,173760.0,Note_on_c,9,37,35
1,174000.0,Note_on_c,9,37,0
1,174240.0,Note_on_c,9,37,35
1,174480.0,Note_on_c,9,37,0
1,174480.0,Note_on_c,9,37,35
1,174720.0,Note_on_c,9,37,0
1,174720.0,Note_on_c,9,37,35
1,174960.0,Note_on_c,9,37,0
1,175200.0,Note_on_c,9,37,35
1,175440.0,Note_on_c,9,37,0
1,175680.0,Note_on_c,9,37,35
1,175920.0,Note_on_c,9,37,0
1,176160.0,Note_on_c,9,37,35
1,176400.0,Note_on_c,9,37,0
1,176400.0,Note_on_c,9,37,35
1,176640.0,Note_on_c,9,37,0
1,176640.0,Note_on_c,9,37,35
1,176880.0,Note_on_c,9,37,0
1,177120.0,Note_on_c,9,37,35
1,177360.0,Note_on_c,9,37,0
1,177600.0,Note_on_c,9,37,35
1,177840.0,Note_on_c,9,37,0
1,178080.0,Note_on_c,9,37,35
1,178320.0,Note_on_c,9,37,0
1,178320.0,Note_on_c,9,37,35
1,178560.0,Note_on_c,9,37,0
1,178560.0,Note_on_c,9,37,35
1,178800.0,Note_on_c,9,37,0
1,179040.0,Note_on_c,9,37,35
1,179280.0,Note_on_c,9,37,0
1,179520.0,Note_on_c,9,37,35
1,179760.0,Note_on_c,9,37,0
1,180000.0,Note_on_c,9,37,35
1,180240.0,Note_on_c,9,37,0
1,180240.0,Note_on_c,9,37,35
1,180480.0,Note_on_c,9,37,0
1,180480.0,Note_on_c,9,37,35
1,180720.0,Note_on_c,9,37,0
1,180960.0,Note_on_c,9,37,35
1,181200.0,Note_on_c,9,37,0
1,181440.0,Note_on_c,9,37,35
1,181680.0,Note_on_c,9,37,0
1,181920.0,Note_on_c,9,37,35
1,182160.0,Note_on_c,9,37,0
1,182160.0,Note_on_c,9,37,35
1,182400.0,Note_on_c,9,37,0
1,184320.0,Note_on_c,9,37,35
1,184560.0,Note_on_c,9,37,0
1,185280.0,Note_on_c,9,37,35
1,185520.0,Note_on_c,9,37,0
1,186240.0,Note_on_c,9,37,35
1,186480.0,Note_on_c,9,37,0
1,187200.0,Note_on_c,9,37,35
1,187440.0,Note_on_c,9,37,0
1,188160.0,Note_on_c,9,37,35
1,188400.0,Note_on_c,9,37,0
1,189120.0,Note_on_c,9,37,35
1,189360.0,Note_on_c,9,37,0
1,190080.0,Note_on_c,9,37,35
1,190320.0,Note_on_c,9,37,0
1,191040.0,Note_on_c,9,37,35
1,191280.0,Note_on_c,9,37,0
1,384800,End_track
0,0,End_of_file
